golfCourseId,golf_name,address,url,lat,lng
GC1258,さいたまゴルフクラブ,350-0445 埼玉県入間郡毛呂山町葛貫１２００,https://www.google.com/search?q=さいたまゴルフクラブ,35.9180324,139.3102124
GC1259,さいたま梨花カントリークラブ,355-0364 埼玉県比企郡ときがわ町西平２０４２,https://www.google.com/search?q=さいたま梨花カントリークラブ,35.991562,139.2455851
GC1260,彩の森カントリークラブ・ホテル秩父,368-0064 埼玉県秩父市伊古田１６４１ 秩父市品沢坊ケ入,https://www.google.com/search?q=彩の森カントリークラブ・ホテル秩父,36.0293819,139.05334
GC1261,狭山ゴルフ・クラブ,358-0041 埼玉県入間市下谷ケ貫４９２,https://www.google.com/search?q=狭山ゴルフ・クラブ,35.8051022,139.3490561
GC1262,ザ ナショナルカントリー倶楽部 埼玉,368-0061 埼玉県秩父市小柱６８５,https://www.google.com/search?q=ザ ナショナルカントリー倶楽部 埼玉,36.053342,139.082954
GC1263,森林公園ゴルフ倶楽部,369-1215 埼玉県大里郡寄居町牟礼１１３２,https://www.google.com/search?q=森林公園ゴルフ倶楽部,36.0864411,139.2574541
GC1264,ＪＧＭおごせゴルフクラブ,350-0405 埼玉県入間郡越生町津久根８３０,https://www.google.com/search?q=ＪＧＭおごせゴルフクラブ,35.9687047,139.2844968
GC1265,高坂カントリークラブ,355-0047 埼玉県東松山市高坂１９１６−１,https://www.google.com/search?q=高坂カントリークラブ,36.0081341,139.3804679
GC1266,高根カントリー倶楽部,355-0803 埼玉県比企郡滑川町福田４０４５,https://www.google.com/search?q=高根カントリー倶楽部,36.0940629,139.3433654
GC1267,玉川カントリークラブ,355-0342 埼玉県比企郡ときがわ町玉川３９６６−３,https://www.google.com/search?q=玉川カントリークラブ,36.017601,139.2893981
GC1268,秩父国際カントリークラブ,369-1411 埼玉県秩父郡皆野町三沢４６３３−１,https://www.google.com/search?q=秩父国際カントリークラブ,36.064041,139.131511
GC1269,東都埼玉カントリー倶楽部,368-0102 埼玉県秩父郡小鹿野町長留１８６０,https://www.google.com/search?q=東都埼玉カントリー倶楽部,35.9870301,139.022406
GC1270,東都秩父カントリー倶楽部,368-0062 埼玉県秩父市蒔田１５１４−３,https://www.google.com/search?q=東都秩父カントリー倶楽部,36.0394216,139.0752334
GC1271,東都飯能カントリー倶楽部,357-0126 埼玉県飯能市下赤工７８５,https://www.google.com/search?q=東都飯能カントリー倶楽部,35.858327,139.252778
GC1272,長瀞カントリークラブ,369-1236 埼玉県大里郡寄居町金尾４２８,https://www.google.com/search?q=長瀞カントリークラブ,36.1198909,139.1425092
GC1273,日本カントリークラブ,350-0403 埼玉県入間郡越生町大谷１３８,https://www.google.com/search?q=日本カントリークラブ,36.204824,138.252924
GC1274,ノーザンカントリークラブ錦ヶ原ゴルフ場,331-0060 埼玉県さいたま市西区塚本町２丁目２２−１ ノーザンＣＣ錦ヶ原Ｇ,https://www.google.com/search?q=ノーザンカントリークラブ錦ヶ原ゴルフ場,35.875923,139.5685635
GC1275,鳩山カントリークラブ,350-0302 埼玉県比企郡鳩山町大橋１１８６−２,https://www.google.com/search?q=鳩山カントリークラブ,35.9934234,139.3460845
GC1276,飯能くすの樹カントリー倶楽部,357-0066 埼玉県飯能市小岩井３５０,https://www.google.com/search?q=飯能くすの樹カントリー倶楽部,35.8584959,139.2768331
GC1277,飯能グリーンカントリークラブ,357-0068 埼玉県飯能市久須美２９２,https://www.google.com/search?q=飯能グリーンカントリークラブ,35.8721032,139.2712235
GC1278,飯能ゴルフクラブ,357-0013 埼玉県飯能市芦苅場４９５,https://www.google.com/search?q=飯能ゴルフクラブ,35.861867,139.358878
GC1279,飯能パークカントリークラブ,357-0054 埼玉県飯能市下直竹４１５−１,https://www.google.com/search?q=飯能パークカントリークラブ,35.8400862,139.2590257
GC1280,東松山カントリークラブ,355-0008 埼玉県東松山市大谷１１１１,https://www.google.com/search?q=東松山カントリークラブ,36.069429,139.38267
GC1281,日高カントリークラブ,350-1213 埼玉県日高市高萩１２０３,https://www.google.com/search?q=日高カントリークラブ,35.8967086,139.3790755
GC1282,PGM武蔵ゴルフクラブ,350-0323 埼玉県比企郡鳩山町小用１０２６,https://www.google.com/search?q=PGM武蔵ゴルフクラブ,35.967118,139.3205376
GC1283,富貴ゴルフ倶楽部,355-0136 埼玉県比企郡吉見町江綱８１７−５,https://www.google.com/search?q=富貴ゴルフ倶楽部,36.0176173,139.4494529
GC1284,美里ゴルフ倶楽部,367-0115 埼玉県児玉郡美里町猪俣３４９９,https://www.google.com/search?q=美里ゴルフ倶楽部,36.14928039999999,139.1763161
GC1285,ミッションヒルズカントリークラブ,369-1622 埼玉県秩父郡皆野町国神字妙ヶ平１６８６,https://www.google.com/search?q=ミッションヒルズカントリークラブ,36.0886987,139.0901436
GC1286,武蔵カントリークラブ,358-0026 埼玉県入間市小谷田９６１,https://www.google.com/search?q=武蔵カントリークラブ,35.8185549,139.3769957
GC1287,武蔵の杜カントリークラブ,350-0407 埼玉県入間郡越生町上谷１０２８,https://www.google.com/search?q=武蔵の杜カントリークラブ,35.9782875,139.2709058
GC1288,武蔵松山カントリークラブ,355-0066 埼玉県東松山市神戸2275−１,https://www.google.com/search?q=武蔵松山カントリークラブ,36.0155411,139.3437202
GC1289,ユニオンエースゴルフクラブ,369-1596 埼玉県秩父市下吉田８３７１−３,https://www.google.com/search?q=ユニオンエースゴルフクラブ,36.0286317,139.0268757
